_input_address,_input_zpid,_input_url,_which,_fetched_at,x,y,_series_path,_series_index,_note,_error
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1680246000000.0,1900.0,payload_DataPoints_homeValueChartData_0_points,37.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1677571200000.0,1934.0,payload_DataPoints_homeValueChartData_0_points,38.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1675152000000.0,1921.0,payload_DataPoints_homeValueChartData_0_points,39.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1672473600000.0,1949.0,payload_DataPoints_homeValueChartData_0_points,40.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1667199600000.0,1930.0,payload_DataPoints_homeValueChartData_0_points,41.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1664521200000.0,1849.0,payload_DataPoints_homeValueChartData_0_points,42.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1661929200000.0,1849.0,payload_DataPoints_homeValueChartData_0_points,43.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1659250800000.0,2100.0,payload_DataPoints_homeValueChartData_0_points,44.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1656572400000.0,2100.0,payload_DataPoints_homeValueChartData_0_points,45.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1653980400000.0,2100.0,payload_DataPoints_homeValueChartData_0_points,46.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1651302000000.0,2100.0,payload_DataPoints_homeValueChartData_0_points,47.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1648710000000.0,2100.0,payload_DataPoints_homeValueChartData_0_points,48.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1646035200000.0,2110.0,payload_DataPoints_homeValueChartData_0_points,49.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1643616000000.0,2100.0,payload_DataPoints_homeValueChartData_0_points,50.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1640937600000.0,1900.0,payload_DataPoints_homeValueChartData_0_points,51.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1638259200000.0,1798.0,payload_DataPoints_homeValueChartData_0_points,52.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1635663600000.0,1745.0,payload_DataPoints_homeValueChartData_0_points,53.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1632985200000.0,1688.0,payload_DataPoints_homeValueChartData_0_points,54.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1630393200000.0,1649.0,payload_DataPoints_homeValueChartData_0_points,55.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1627714800000.0,1699.0,payload_DataPoints_homeValueChartData_0_points,56.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1625036400000.0,1694.0,payload_DataPoints_homeValueChartData_0_points,57.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1622444400000.0,1699.0,payload_DataPoints_homeValueChartData_0_points,58.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1619766000000.0,1695.0,payload_DataPoints_homeValueChartData_0_points,59.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1617174000000.0,1699.0,payload_DataPoints_homeValueChartData_0_points,60.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1614499200000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,61.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1612080000000.0,1699.0,payload_DataPoints_homeValueChartData_0_points,62.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1609401600000.0,1675.0,payload_DataPoints_homeValueChartData_0_points,63.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1606723200000.0,1650.0,payload_DataPoints_homeValueChartData_0_points,64.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1604127600000.0,1649.0,payload_DataPoints_homeValueChartData_0_points,65.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1598857200000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,66.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1596178800000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,67.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1593500400000.0,1800.0,payload_DataPoints_homeValueChartData_0_points,68.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1590908400000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,69.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1588230000000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,70.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1585638000000.0,1665.0,payload_DataPoints_homeValueChartData_0_points,71.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1582963200000.0,1650.0,payload_DataPoints_homeValueChartData_0_points,72.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1580457600000.0,1650.0,payload_DataPoints_homeValueChartData_0_points,73.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1577779200000.0,1675.0,payload_DataPoints_homeValueChartData_0_points,74.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1575100800000.0,1775.0,payload_DataPoints_homeValueChartData_0_points,75.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1572505200000.0,1881.0,payload_DataPoints_homeValueChartData_0_points,76.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1569826800000.0,1850.0,payload_DataPoints_homeValueChartData_0_points,77.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1567234800000.0,1800.0,payload_DataPoints_homeValueChartData_0_points,78.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1564556400000.0,2100.0,payload_DataPoints_homeValueChartData_0_points,79.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1561878000000.0,1850.0,payload_DataPoints_homeValueChartData_0_points,80.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1559286000000.0,1850.0,payload_DataPoints_homeValueChartData_0_points,81.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1556607600000.0,1529.0,payload_DataPoints_homeValueChartData_0_points,82.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1554015600000.0,1544.0,payload_DataPoints_homeValueChartData_0_points,83.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1551340800000.0,1650.0,payload_DataPoints_homeValueChartData_0_points,84.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1548921600000.0,1650.0,payload_DataPoints_homeValueChartData_0_points,85.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1546243200000.0,1629.0,payload_DataPoints_homeValueChartData_0_points,86.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1543564800000.0,1600.0,payload_DataPoints_homeValueChartData_0_points,87.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1540969200000.0,1747.0,payload_DataPoints_homeValueChartData_0_points,88.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1538290800000.0,1600.0,payload_DataPoints_homeValueChartData_0_points,89.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1535698800000.0,1600.0,payload_DataPoints_homeValueChartData_0_points,90.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1533020400000.0,1787.0,payload_DataPoints_homeValueChartData_0_points,91.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1530342000000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,92.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1527750000000.0,1485.0,payload_DataPoints_homeValueChartData_0_points,93.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1525071600000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,94.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1522479600000.0,1750.0,payload_DataPoints_homeValueChartData_0_points,95.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1519804800000.0,1699.0,payload_DataPoints_homeValueChartData_0_points,96.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1517385600000.0,1695.0,payload_DataPoints_homeValueChartData_0_points,97.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1514707200000.0,1685.0,payload_DataPoints_homeValueChartData_0_points,98.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1512028800000.0,1625.0,payload_DataPoints_homeValueChartData_0_points,99.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1509433200000.0,1650.0,payload_DataPoints_homeValueChartData_0_points,100.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1506754800000.0,1538.0,payload_DataPoints_homeValueChartData_0_points,101.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1504162800000.0,1600.0,payload_DataPoints_homeValueChartData_0_points,102.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1501484400000.0,1415.0,payload_DataPoints_homeValueChartData_0_points,103.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1498806000000.0,1514.0,payload_DataPoints_homeValueChartData_0_points,104.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1496214000000.0,1500.0,payload_DataPoints_homeValueChartData_0_points,105.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1493535600000.0,1500.0,payload_DataPoints_homeValueChartData_0_points,106.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1490943600000.0,1600.0,payload_DataPoints_homeValueChartData_0_points,107.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1488268800000.0,1575.0,payload_DataPoints_homeValueChartData_0_points,108.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1485849600000.0,1600.0,payload_DataPoints_homeValueChartData_0_points,109.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1483171200000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,110.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1480492800000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,111.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1477897200000.0,1800.0,payload_DataPoints_homeValueChartData_0_points,112.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1475218800000.0,1650.0,payload_DataPoints_homeValueChartData_0_points,113.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1472626800000.0,1650.0,payload_DataPoints_homeValueChartData_0_points,114.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1469948400000.0,1700.0,payload_DataPoints_homeValueChartData_0_points,115.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1467270000000.0,1711.0,payload_DataPoints_homeValueChartData_0_points,116.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1464678000000.0,1800.0,payload_DataPoints_homeValueChartData_0_points,117.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,rent_zestimate_history,2026-04-12T16:12:47.199196+00:00,1461999600000.0,1800.0,payload_DataPoints_homeValueChartData_0_points,118.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1775804400000.0,314800.0,payload_DataPoints_homeValueChartData_0_points,0.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1774940400000.0,313400.0,payload_DataPoints_homeValueChartData_0_points,1.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1772265600000.0,282500.0,payload_DataPoints_homeValueChartData_0_points,2.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1769846400000.0,278200.0,payload_DataPoints_homeValueChartData_0_points,3.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1767168000000.0,287000.0,payload_DataPoints_homeValueChartData_0_points,4.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1764489600000.0,287100.0,payload_DataPoints_homeValueChartData_0_points,5.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1761894000000.0,291400.0,payload_DataPoints_homeValueChartData_0_points,6.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1759215600000.0,293700.0,payload_DataPoints_homeValueChartData_0_points,7.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1756623600000.0,293000.0,payload_DataPoints_homeValueChartData_0_points,8.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1753945200000.0,293100.0,payload_DataPoints_homeValueChartData_0_points,9.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1751266800000.0,289900.0,payload_DataPoints_homeValueChartData_0_points,10.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1748674800000.0,297600.0,payload_DataPoints_homeValueChartData_0_points,11.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1745996400000.0,299300.0,payload_DataPoints_homeValueChartData_0_points,12.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1743404400000.0,298400.0,payload_DataPoints_homeValueChartData_0_points,13.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1740729600000.0,297000.0,payload_DataPoints_homeValueChartData_0_points,14.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1738310400000.0,298300.0,payload_DataPoints_homeValueChartData_0_points,15.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1735632000000.0,299700.0,payload_DataPoints_homeValueChartData_0_points,16.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1732953600000.0,303200.0,payload_DataPoints_homeValueChartData_0_points,17.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1730358000000.0,303800.0,payload_DataPoints_homeValueChartData_0_points,18.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1727679600000.0,301700.0,payload_DataPoints_homeValueChartData_0_points,19.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1725087600000.0,297800.0,payload_DataPoints_homeValueChartData_0_points,20.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1722409200000.0,303900.0,payload_DataPoints_homeValueChartData_0_points,21.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1719730800000.0,305400.0,payload_DataPoints_homeValueChartData_0_points,22.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1717138800000.0,311400.0,payload_DataPoints_homeValueChartData_0_points,23.0,,
"3040 Peachtree Rd NW # 1514, Atlanta, GA, 30305",82611119,https://www.zillow.com/homedetails/82611119_zpid/,zestimate_history,2026-04-12T16:12:47.771337+00:00,1714460400000.0,311600.0,payload_DataPoints_homeValueChartData_0_points,24.0,,
